hip,ra_degrees,dec_degrees,k,vmag,angular_diameter_mas
98512,300.20134846,-45.1129325,8000.0,5.8,2.9508
98526,300.24571281,8.5577688,4250.0,5.9,10.0398
98543,300.27504217,27.75356392,9000.0,4.66,3.919
98571,300.33978531,50.10467998,4850.0,5.06,11.3054
98583,300.36888221,64.82100457,3350.0,5.22,22.0533
98609,300.43627799,24.80042535,22000.0,5.88,0.3777
98608,300.43634274,-59.37582804,2600.0,4.95,41.3863
98624,300.46835033,-66.94379223,4700.0,5.32,10.6121
98633,300.49407171,-13.63724241,9750.0,5.69,2.0868
98636,300.50572521,24.93787365,7200.0,5.23,4.7061
98688,300.66441367,-27.70987972,2900.0,4.43,42.2778
98702,300.7043634,67.87344872,4550.0,4.51,16.541
98738,300.81830316,18.50104063,4550.0,5.99,8.4021
98754,300.875053,16.03127337,12000.0,5.73,1.3598
98761,300.88921406,-37.94049103,4400.0,4.77,15.6916
98767,300.90394052,29.89807932,5400.0,5.73,6.3251
98819,301.02693796,17.07116105,5900.0,5.8,5.165
98823,301.03461172,7.27793427,5000.0,5.51,8.6585
98842,301.08151239,-32.05626941,4850.0,4.99,11.6469
98844,301.09647111,-0.70902114,4400.0,5.67,10.3929
98863,301.15073631,32.21862467,28000.0,5.62,0.264
98920,301.28947757,19.99087704,4700.0,5.09,11.7229
98962,301.38635475,61.99524822,4550.0,5.4,10.8599
99026,301.55682854,53.16506746,6750.0,5.81,4.0494
99031,301.59137234,35.97353894,5000.0,5.38,8.8676
99080,301.72249122,23.61442409,24000.0,5.08,0.4579
99120,301.84653576,-52.88080972,3350.0,4.93,25.2849
99171,302.00731244,-0.67802026,4850.0,5.97,7.3355
99240,302.17441713,-66.17932101,5500.0,3.55,14.8492
99255,302.22215174,77.71136178,12000.0,4.38,2.5198
99303,302.35673642,36.83959003,26000.0,4.93,0.4193
99404,302.63968695,26.90413736,9250.0,5.51,2.5259
99461,302.79836763,-36.09738423,4700.0,5.32,8.9835
99473,302.82610327,-0.82147569,12000.0,3.24,4.2536
99500,302.89476753,62.07834754,6750.0,5.7,4.29
99518,302.94989008,26.80901561,4550.0,5.51,10.4998
99531,303.00291076,26.47883104,16000.0,5.91,0.7057
99572,303.10731366,-12.61702214,6750.0,5.84,3.9601
99631,303.30778095,-1.00926621,4250.0,5.44,12.4081
99639,303.32517496,46.81567038,8750.0,4.8,3.9272
99655,303.34917142,56.56752223,9250.0,4.28,4.3893
99663,303.3648718,60.6404332,4250.0,5.81,10.4451
99675,303.40792782,46.74132417,4700.0,3.8,21.6191
99738,303.56050449,28.69486353,8250.0,5.19,3.6713
99742,303.56910667,15.19746767,9500.0,4.94,3.0712
99747,303.57919847,-52.44564171,4400.0,5.65,10.5106
99770,303.63326032,36.8061354,9500.0,4.93,3.0755
99824,303.81621226,25.59196924,24000.0,4.79,0.5254
99825,303.8190747,-27.03253576,4550.0,5.73,8.4299
99841,303.84913091,33.7293702,5000.0,5.7,7.8959
99848,303.8679927,47.7142053,4550.0,3.96,21.4181
99853,303.87598846,23.50892242,5800.0,5.18,7.5318
99874,303.94232258,27.8142285,4550.0,4.5,16.5852
99889,304.00252971,45.57965867,6750.0,5.87,3.9328
99951,304.19615246,24.67114227,5200.0,5.3,8.8118
99968,304.23034999,40.3650796,4250.0,5.27,13.4241
100017,304.37763542,66.85296587,5700.0,5.91,5.2587
100027,304.41190045,-12.50821403,5700.0,4.3,11.6483
100044,304.44668519,38.0329471,26000.0,4.77,0.4528
100062,304.50573017,-21.80990013,5200.0,5.86,6.7906
100064,304.5134103,-12.54485877,5400.0,3.58,17.6223
100069,304.52912505,40.73209817,33000.0,5.83,0.1722
100097,304.6031586,55.3971705,9500.0,5.76,2.1269
100108,304.61927485,36.9997539,9500.0,5.58,2.2977
100122,304.66279104,34.98278431,6750.0,5.14,5.6593
100195,304.84833016,-19.1185068,4700.0,5.28,10.9106
100221,304.90290698,62.25741351,12000.0,5.71,1.3676
100256,305.0007967,13.54810109,8750.0,5.96,2.2868
100261,305.02493212,68.8802532,2750.0,5.59,27.6268
100276,305.0891524,17.79300261,4250.0,5.82,10.3831
100310,305.16586145,-12.75904403,12000.0,4.77,2.1013
100345,305.25269347,-14.78140119,8750.0,3.05,8.7484
100357,305.29798654,63.98008727,4250.0,5.69,11.0501
100435,305.51428968,24.44611603,14000.0,5.5,1.1144
100437,305.52227775,45.79489737,5000.0,5.58,8.3698
100453,305.55708346,40.2566815,6300.0,2.23,24.8011
100469,305.61449749,-42.04934895,10000.0,5.6,2.0618
100501,305.68872891,41.02613288,3500.0,5.95,14.464
100541,305.79462251,5.34307747,5200.0,5.3,8.7557
100574,305.9348554,37.47644822,26000.0,5.87,0.272
100587,305.96498335,32.19018607,4550.0,4.43,17.0796
100591,305.97161225,-42.42290463,9250.0,5.64,2.3766
100738,306.36175161,-28.66327932,5200.0,5.86,6.8147
100751,306.41187347,-56.73488071,26000.0,1.94,1.6381
100754,306.4188495,21.40966274,5400.0,5.68,6.8656
100859,306.7591909,49.38322449,7500.0,5.73,3.4062
100881,306.83001454,-18.21169433,22000.0,5.08,0.5459
100907,306.89281213,38.44052275,9250.0,5.63,2.3797
100965,307.06022697,81.42266925,5100.0,5.38,8.8272
101027,307.21509857,-17.81366828,7050.0,4.77,5.9582
101067,307.33495238,36.45473284,9750.0,5.9,1.9109
101076,307.348879,30.36855661,6750.0,4.01,9.4974
101084,307.36294172,56.06817898,12000.0,5.89,1.2651
101082,307.36380725,81.09073843,5000.0,5.96,6.9693
101093,307.39511383,62.99413722,8250.0,4.21,5.6834
101101,307.41232775,-2.8854763,4700.0,4.91,12.7763
101123,307.47454931,-18.58298474,9750.0,5.94,1.854
101138,307.51471567,48.95155039,26000.0,4.94,0.4174
101243,307.82836858,49.2203733,3200.0,5.44,21.7903
101260,307.87666197,74.95465942,10000.0,5.18,2.5158
101345,308.097973,-9.85364143,5700.0,5.66,5.9984
101421,308.30318657,11.30333217,18000.0,4.03,1.317
101427,308.3233866,-80.96482633,5400.0,5.76,6.616
101474,308.47578431,35.25086482,4700.0,4.61,14.8716
101475,308.47848189,46.69386159,12000.0,5.78,1.3267
101477,308.47942959,-44.51596141,5000.0,5.12,10.2691
101483,308.48748693,13.02720146,9250.0,5.39,2.6396
101589,308.82711738,14.67418482,9250.0,4.64,3.7456
101612,308.89486744,-60.58129819,7350.0,4.75,5.5139
101692,309.18177937,-2.54991814,4250.0,4.91,15.8731
101716,309.26942755,26.46197499,12000.0,5.59,1.4423
101769,309.38695734,14.59520289,6750.0,3.64,10.9315
101772,309.39162365,-47.29166239,5000.0,3.11,25.4638
101773,309.39683225,-61.52974415,6750.0,4.86,6.3408
101800,309.45456696,11.37769664,9500.0,5.42,2.4693
101843,309.5775207,-81.28897011,4250.0,5.89,10.0709
101847,309.58447294,-1.10507951,5200.0,4.31,13.8793
101867,309.63038481,21.20117964,10000.0,4.81,2.9607
101868,309.63295107,24.11597742,20000.0,5.06,0.6655
101870,309.64578512,23.68050731,5000.0,5.91,7.2348
101882,309.68326968,13.31512567,4550.0,5.69,9.6599
101899,309.74806489,30.33442469,4700.0,5.68,9.0408
101909,309.7707025,15.83823558,24000.0,5.99,0.3024
101916,309.7816354,10.08615196,5500.0,5.07,8.5244
101923,309.81798449,-14.95471233,16000.0,5.24,0.9617
101936,309.8534644,0.4864919,4850.0,5.15,10.7838
101958,309.90939395,15.9120527,12000.0,3.77,3.325
101983,310.00944347,-60.54750937,6300.0,5.11,6.3251
101984,310.01232708,-18.1386063,3350.0,5.15,22.8093
101986,310.01339893,43.4590163,4700.0,5.97,7.9226
102014,310.08255226,-33.43193038,4850.0,5.47,9.3032
102026,310.13566467,-16.12435941,5000.0,5.79,7.5826
102066,310.26058373,32.30731586,5200.0,5.53,7.949
102092,310.34826007,-31.59814237,3350.0,5.75,17.2425
102098,310.3579727,45.28033423,9500.0,1.25,17.1473
102155,310.48540748,41.71687197,14000.0,5.68,1.0244
102157,310.48776281,-66.76062542,14000.0,5.14,1.3126
102162,310.51050472,-76.18056892,6900.0,5.99,3.6321
102177,310.55261149,50.34002067,26000.0,5.41,0.3362
102208,310.64624921,82.53110584,10000.0,5.75,1.9324
102253,310.79576497,66.65736293,8000.0,5.59,3.2032
102281,310.86477381,15.07468224,8250.0,4.43,5.1779
102333,311.00911122,-51.92084051,8500.0,4.51,4.5803
102358,311.09183699,56.48840856,3050.0,5.91,19.4094
102388,311.21884679,25.27104823,4700.0,4.92,12.8229
102395,311.2398153,-66.20323826,8750.0,3.42,7.2718
102422,311.32195263,61.83679404,5000.0,3.41,21.3182
102431,311.33831928,57.58029799,6300.0,4.52,8.3385
102453,311.41566302,30.7196568,5000.0,4.22,15.5313
102485,311.52402547,-25.27051682,6750.0,4.13,8.4104
102487,311.54155712,-21.51399111,9750.0,5.91,1.8827
102488,311.55180091,33.96945334,5000.0,2.48,33.5758
102497,311.58346515,-39.19918925,14000.0,5.48,1.1153
102531,311.66194885,16.12462394,9500.0,5.15,2.7583
102532,311.66465833,16.12477326,4850.0,4.27,15.8639
102571,311.79468503,34.37410329,4550.0,4.93,13.6299
102589,311.85219564,36.49073658,18000.0,4.53,1.0518
102599,311.88981878,80.55235152,4850.0,5.36,9.8414
102618,311.91888574,-9.49568988,9750.0,3.78,5.0102
102624,311.93432462,-5.02760303,3050.0,4.43,38.2197
102633,311.95136711,6.00824104,10000.0,5.57,2.1053
102635,311.95539218,47.83191224,4250.0,5.6,11.4991
102693,312.12083153,-43.98827127,7350.0,5.11,4.7293
102724,312.23455583,46.11414081,24000.0,4.81,0.5212
102772,312.32335608,-25.78119469,14000.0,5.86,0.9425
102773,312.32614627,-68.77640032,5000.0,5.41,9.0255
102790,312.3705384,-46.22689249,4250.0,4.9,15.8412
102831,312.49199793,-33.7796732,5200.0,4.89,10.6252
102843,312.52013154,44.0589822,9000.0,5.06,3.2299
102891,312.67375681,-12.54472977,4850.0,5.87,7.7426
102916,312.75317995,-37.91328991,4550.0,5.52,10.4182
102945,312.85705076,-5.6266358,6750.0,5.99,3.7674
102949,312.86764739,28.25051868,6750.0,5.66,4.4527
102950,312.87520805,-51.60816692,4850.0,5.06,11.3264
102962,312.91001311,-62.42921513,9500.0,5.67,2.2113
102978,312.95540084,-26.91912642,4400.0,4.12,21.2284
103004,313.0321898,27.09712771,5200.0,4.56,12.2881
103005,313.03622144,-5.50704421,12000.0,5.55,1.4785
103045,313.16335749,-8.98323782,9250.0,4.73,3.5692
103089,313.31143866,44.38726652,20000.0,4.8,0.7502
103094,313.32732775,45.18168341,5000.0,5.48,8.795
103127,313.41730078,-39.80962825,4700.0,5.34,10.5787
103145,313.47461043,33.43780855,4250.0,5.47,12.2173
103200,313.64015502,28.05763154,4400.0,5.03,13.9719
103219,313.68448128,75.92546706,5500.0,5.99,5.729
103226,313.69938483,-17.92285285,5000.0,5.78,7.6303
103227,313.70241509,-58.4540947,5000.0,3.67,20.2202
103294,313.90282903,13.72156383,5000.0,5.19,10.0264
103298,313.91063822,12.56850687,9000.0,5.54,2.6088
103312,313.95752483,47.41766542,14000.0,5.68,1.0272
103359,314.10599985,50.72864966,7500.0,5.83,3.279
103360,314.10786528,49.19583069,5200.0,5.92,6.6521
103371,314.14490863,44.92472729,42000.0,5.96,0.1003
103389,314.1969592,-26.29621951,6450.0,5.7,4.5685
103401,314.22512443,-9.69751669,4250.0,5.49,12.1044
103413,314.29338184,41.16719384,9750.0,3.94,4.6781
103460,314.41922341,-16.03154355,9500.0,5.89,1.9904
103511,314.56813667,22.32591754,4400.0,5.3,12.2912
103519,314.58075681,44.47154114,5200.0,5.55,7.8107
103527,314.60817904,10.8393695,5400.0,5.51,7.3674
103530,314.62510662,50.46178308,20000.0,5.59,0.5235
103545,314.67447074,-14.48308081,7750.0,5.95,2.9262
103569,314.76892895,4.29384672,6750.0,5.3,5.1786
103571,314.77157032,4.29497561,6000.0,5.24,6.7377
103598,314.8555525,59.43855678,4400.0,5.54,11.0346
103632,314.95645946,47.52094507,28000.0,4.74,0.3949
103652,315.01647457,7.51617986,8250.0,5.98,2.5417
103673,315.08985065,-51.26563421,6750.0,5.76,4.1112
103675,315.11540786,19.32972583,3050.0,5.69,21.4338
103732,315.29551032,46.15576488,28000.0,5.38,0.2943
103738,315.32275695,-32.25776681,5200.0,4.67,11.6867
103810,315.53748512,56.66961137,14000.0,5.83,0.9547
103836,315.6127179,-38.53055847,4700.0,5.93,8.0026
103882,315.74156102,-38.63118269,7050.0,5.32,4.6476
103956,315.94827016,53.28582252,5000.0,5.93,7.1225
103981,316.01963509,-5.82304908,5600.0,5.53,6.8404
104019,316.10135259,-19.85493122,8750.0,4.82,3.8283
104031,316.14434879,5.50286035,4250.0,5.63,11.3564
104043,316.17928592,-77.02286938,6900.0,5.13,5.3296
104060,316.23273251,43.92785122,4250.0,3.72,27.422
104085,316.30930513,-54.72695035,4700.0,5.17,11.4237
104101,316.36162027,5.95848857,6300.0,5.94,4.3801
104105,316.37171122,78.12632222,14000.0,5.91,0.917
104139,316.48658082,-17.23271095,9750.0,4.08,4.3354
104148,316.50468134,-30.12495361,5000.0,5.69,7.9406
104171,316.59746974,71.43207905,7050.0,5.88,3.6205
104174,316.60283819,-32.34163849,4700.0,5.2,11.2684
104177,316.60623928,-41.38593603,4550.0,5.55,10.2929
104185,316.62600709,31.18466842,6450.0,5.77,4.6368
104194,316.65036722,47.64840597,4400.0,4.56,17.3673
104214,316.71181258,38.74149446,4250.0,5.2,9.9155
104234,316.78202266,-25.00574796,4250.0,4.49,19.1684
104364,317.13627084,-63.92827112,5000.0,5.75,7.7488
104365,317.1400538,-21.19352539,10000.0,5.3,2.3584
104371,317.16196997,30.20568797,12000.0,5.6,1.4405
104382,317.19172547,-88.9565112,7500.0,5.45,3.9327
104440,317.33965419,-73.17226994,5700.0,5.67,5.8953
104459,317.39830336,-11.37165474,5200.0,4.5,12.5699
104516,317.56480272,53.56310952,12000.0,5.75,1.3441
104521,317.58529617,10.13194861,7500.0,4.7,5.4633
104642,317.95100195,59.98661923,30000.0,5.64,0.2279
104680,318.0569505,-40.2688284,6750.0,5.83,3.998
104732,318.23408977,30.22708128,5200.0,3.21,22.7291
104738,318.2621978,-39.42464394,6750.0,5.25,5.2271
104750,318.32194676,-27.61905854,4550.0,5.41,10.9251
104752,318.32890517,-36.42353599,5000.0,5.97,6.9811
104755,318.33516015,-70.12621725,3200.0,5.06,26.0726
104858,318.61995883,10.00771855,6750.0,4.47,7.2999
104887,318.69727757,38.04432043,7350.0,3.74,8.6743
104963,318.90787714,-20.65169052,5000.0,5.17,10.1411
104968,318.92663197,77.01226067,4250.0,5.92,9.945
104974,318.93678169,-15.17151251,3200.0,5.31,23.2018
104978,318.94098443,-53.26304998,8500.0,5.73,2.7018
104987,318.95581976,5.2480739,6000.0,3.92,12.3625
105102,319.35396892,39.39469016,12000.0,4.22,2.7378
105138,319.47944955,34.8968812,26000.0,4.41,0.5328
105140,319.48436063,-32.17248551,10000.0,4.71,3.0861
105143,319.48865236,-17.98513635,20000.0,5.4,0.5696
105164,319.54610828,-4.51951158,20000.0,5.83,0.4684
105199,319.64408982,62.58545529,8250.0,2.45,12.2217
105224,319.71672173,11.20333527,4250.0,5.97,9.7314
105259,319.81538311,58.62350994,24000.0,5.51,0.3778
105269,319.84241818,38.23748156,7200.0,5.89,3.5238
105268,319.84255444,64.87184231,24000.0,5.19,0.4369
105282,319.86973952,49.5102892,18000.0,5.75,0.5983
105319,319.96618253,-53.44926434,8750.0,4.39,4.605
105382,320.18993153,-40.80950852,9500.0,4.8,3.2883
105411,320.26766229,23.85625829,4850.0,5.58,8.8617
105412,320.26802428,-4.56015214,5300.0,5.87,6.5058
105413,320.2700023,7.3545461,3200.0,5.81,18.4689
105497,320.5016033,49.38869874,5000.0,5.68,7.9764
105502,320.52139118,19.80435581,4850.0,4.08,17.5104
105515,320.56157261,-16.83455521,5200.0,4.28,13.9783
105570,320.72325739,6.81111338,9250.0,5.16,2.9638
105574,320.73446434,-9.31927297,3500.0,5.99,14.1897
105576,320.75196452,-22.66904892,3500.0,5.63,16.7424
105652,320.99475047,24.27409155,7350.0,5.7,3.6274
105665,321.03999238,-20.85156019,5000.0,5.38,9.1176
105668,321.04766053,-12.8781302,7500.0,5.48,3.8444
105696,321.10332831,-41.00669489,10000.0,5.76,1.9276
105703,321.1415567,26.17454472,8000.0,5.67,3.1146
105727,321.20583722,80.52485397,5400.0,5.97,5.9881
105761,321.30423875,-9.74814011,7500.0,5.71,3.4898
105767,321.3206872,-3.55657786,4400.0,5.48,11.316
105769,321.33078455,46.71422433,7500.0,5.59,3.6234
105811,321.4459174,36.66740768,30000.0,5.93,0.1992
105854,321.5947922,-37.82940289,4700.0,5.64,9.1774
105858,321.61038385,-65.36814438,6600.0,4.21,8.1118
105881,321.66678212,-22.41137838,5600.0,3.77,15.3509
105898,321.71487481,48.83510521,8500.0,5.29,3.3082
105913,321.75692385,-42.54796563,8750.0,5.5,2.8049
105928,321.81181113,-21.19612774,4550.0,5.78,9.2254
105942,321.83901766,37.11679196,24000.0,5.3,0.4158
105966,321.91679163,27.60854356,9750.0,5.39,2.3779
105972,321.94232234,66.80914613,16000.0,5.42,0.8831
106003,322.03399511,32.22513677,7500.0,5.75,3.3893
106032,322.16489595,70.56069481,26000.0,3.23,0.9157
106039,322.18048346,-21.80716659,5000.0,4.5,13.6199
106044,322.18661378,-69.5052732,2750.0,5.47,29.0956
106062,322.24898803,22.179404,2900.0,5.84,22.1274
106093,322.36213795,46.54033179,5000.0,5.22,9.8121
106140,322.48699859,23.63882922,3350.0,4.52,30.3934
106227,322.74705697,60.45944015,28000.0,5.53,0.2749
106278,322.88966951,-5.57115593,6000.0,2.9,20.0197
106327,323.02442135,-41.1793364,5000.0,5.29,9.5594
106340,323.06072952,-33.94461293,9500.0,5.97,1.9372
106393,323.23574046,49.97760064,10000.0,5.77,1.9191
106429,323.348054,-44.8486946,5000.0,5.57,8.4306
106481,323.49530361,45.59206564,5200.0,3.98,15.8688
106551,323.69365589,38.53382684,4850.0,4.87,12.275
106559,323.71278777,-20.08438179,6750.0,5.7,4.2186
106592,323.82344304,-3.98329291,5100.0,5.79,7.3067
106642,324.0101756,45.37458683,2900.0,5.96,20.9405
106654,324.04543329,-26.17145712,8250.0,5.73,2.8381
106711,324.23740434,40.41349052,8750.0,5.04,3.4766
106723,324.27009487,-19.46601352,24000.0,4.51,0.5964
106786,324.43767522,-7.85414212,8250.0,4.68,4.6044
106787,324.4390348,19.31857481,7350.0,5.46,4.0839
106801,324.48011167,62.08194667,26000.0,4.76,0.4548
106856,324.63280732,5.77167281,7750.0,5.66,3.321
106886,324.74008434,57.48904968,42000.0,5.74,0.1108
106897,324.75463604,20.26545357,7200.0,5.77,3.6322
106944,324.88868707,2.24376298,5000.0,5.1,10.3805
106985,325.02225935,-16.66225343,8250.0,3.69,7.2253
106999,325.04608744,43.27380044,3350.0,5.09,23.3602
107089,325.36863801,-77.38946215,5000.0,3.73,18.8423
107095,325.38722004,-14.0468604,5800.0,5.16,7.3734
107119,325.47948373,71.31118695,5000.0,4.55,13.3048
107128,325.50266207,-23.26262557,5000.0,5.24,9.736
107129,325.50450032,35.51019572,3600.0,5.98,13.5135
107136,325.52358201,51.1896271,24000.0,4.69,0.5506
107144,325.54214706,1.28527344,4700.0,5.66,9.1831
107151,325.56435406,5.68015144,3200.0,5.3,23.2841
107162,325.59558607,41.07702304,10000.0,5.73,1.951
107188,325.66423845,-18.86630105,5200.0,4.72,11.4597
107230,325.76719016,72.32018258,5000.0,5.18,10.0086
107232,325.76833446,-14.39975885,7750.0,5.88,3.0339
107235,325.77701184,41.15499969,3200.0,5.51,21.1526
107253,325.85677886,38.28360055,10000.0,5.69,1.9809
107259,325.87689561,58.78005308,3200.0,4.23,38.3277
107302,326.00407815,-14.7493955,8250.0,5.96,2.5516
107310,326.03501874,28.74322228,6600.0,4.49,7.6412
107315,326.04641808,9.87500791,4700.0,2.38,41.4739
107348,326.12787716,17.35004352,5500.0,4.34,12.2965
107350,326.12996019,14.77221491,6000.0,5.96,4.6505
107354,326.16126755,25.64500284,6750.0,4.14,8.7295
107374,326.22201408,62.46057429,33000.0,5.94,0.1638
107380,326.2366159,-33.02555306,12000.0,4.35,2.5395
107382,326.25102876,-9.08242443,5200.0,5.1,9.6895
107418,326.36220534,61.12081043,9500.0,4.25,4.3088
107472,326.51816071,22.94888549,5000.0,5.29,9.6136
107517,326.63366745,-11.36593201,9750.0,5.57,2.2041
107533,326.69835794,49.3095748,24000.0,4.23,0.6799
107556,326.75952199,-16.12656595,8750.0,2.85,8.8651
107575,326.80815996,2.68613092,9750.0,5.63,2.1529
107586,326.85544759,60.69269363,3350.0,5.53,19.0963
107608,326.93405546,-30.89830582,9750.0,5.02,2.8436
107649,327.06503724,-47.3028979,5800.0,5.57,5.8956
107763,327.46117477,30.17427852,9750.0,5.07,2.7757
107773,327.50054328,-64.7124436,4850.0,5.62,8.7163
107788,327.53601656,17.28595705,7200.0,5.34,4.4079
107835,327.69677354,-69.62940458,3500.0,5.52,17.5955
107843,327.72603561,-82.71882392,5200.0,5.27,8.9291
107887,327.89264809,19.82664938,14000.0,5.78,0.9759
107930,328.00426049,55.79674452,18000.0,5.7,0.6128
107975,328.12481712,28.79369216,6600.0,5.52,4.7974
108022,328.26567758,25.92513878,24000.0,5.09,0.4559
108036,328.32326591,-13.55180134,7050.0,5.08,5.1489
108060,328.40569599,19.66838008,10000.0,5.69,1.9764
108085,328.48189202,-37.3648229,14000.0,3.0,3.4737
108102,328.54309196,-4.27595735,4700.0,5.71,8.8917
108165,328.7214922,56.6112326,14000.0,5.74,0.9983
108195,328.79724631,-61.88638824,7350.0,5.92,3.2664
108226,328.87912929,65.32081194,26000.0,5.84,0.276
108294,329.09495119,-37.25363145,9250.0,5.45,2.5899
108317,329.16310055,63.62556651,3200.0,5.11,25.563
108339,329.23495325,12.07652564,9500.0,5.54,2.3627
108431,329.47929577,-54.9925666,7500.0,4.4,6.342
108505,329.72294977,62.69795151,3050.0,5.96,18.9836
108535,329.81293227,73.18028413,6750.0,5.04,5.7774
108543,329.82450083,-38.3950933,4850.0,5.5,9.2254
108661,330.20922938,-28.45373726,14000.0,5.43,1.1493
108691,330.27087929,0.60474348,4400.0,5.6,10.7406
108693,330.272146,13.11996136,6900.0,5.61,4.3065
108699,330.28849736,8.25717124,4250.0,5.65,11.2454
108758,330.46074194,52.88224628,20000.0,5.79,0.4772
108772,330.51906636,58.00037041,33000.0,5.55,0.1962
108845,330.73615775,44.64994158,10000.0,5.57,2.1057
108849,330.76559241,-76.11826634,7050.0,5.94,3.5368
108868,330.81846358,-6.52242698,5000.0,5.55,8.4506
108870,330.82266498,-56.77980602,4250.0,4.69,12.7405
108874,330.82845686,-2.15533588,16000.0,4.74,1.2026
108875,330.82925888,11.38655605,12000.0,5.83,1.2975
108917,330.94650782,64.62775425,8750.0,4.26,4.8968
108924,330.97054172,63.11977885,2750.0,5.26,32.081
108975,331.15316181,-26.8223356,24000.0,5.97,0.3051
108991,331.19764106,-0.90623994,8750.0,5.29,3.1038
109005,331.25199883,62.78552941,4400.0,5.27,12.4366
109017,331.28663039,62.27982101,33000.0,5.07,0.2448
109023,331.29714774,26.67361826,4700.0,5.75,8.7559
109056,331.39439437,28.96400385,12000.0,5.69,1.3773
109068,331.4195499,5.05828453,4400.0,4.86,14.9888
109074,331.44593869,-0.31982656,5800.0,2.95,20.9582
109081,331.46229754,-59.63594171,4400.0,5.62,10.6271
109102,331.50816631,45.01438566,4250.0,5.09,14.5549
109111,331.52876518,-39.54304903,3500.0,4.47,28.3253
109139,331.60918894,-13.86954013,14000.0,4.29,1.9122
109176,331.75197729,25.3450461,6750.0,3.77,9.7469
109209,331.8688224,19.47543631,7200.0,5.74,3.7174
109240,331.95971953,21.70309155,16000.0,5.79,0.7444
109268,332.05781838,-46.96061593,16000.0,1.73,4.6951
109285,332.0956383,-32.98839827,9500.0,4.5,3.7466
109289,332.10803368,-34.04372111,4400.0,4.99,14.2064
109332,332.24579432,-18.51957349,26000.0,5.8,0.2818
109352,332.30698173,33.1724976,5400.0,5.58,7.1493
109400,332.45152906,72.34119936,5200.0,4.79,11.1252
109404,332.48213069,-34.01503553,8750.0,5.37,2.9878
109410,332.49688603,33.17826747,6750.0,4.28,8.314
109422,332.53534803,-32.54844042,6600.0,4.94,6.1543
109427,332.54924902,6.197789,9500.0,3.52,5.8306
109466,332.64043335,-4.26686395,5000.0,5.98,6.9357
109471,332.65608471,11.6246717,3350.0,5.78,17.0498
109472,332.65610232,-11.56495901,20000.0,5.43,0.5617
109474,332.6620927,70.1325139,7200.0,5.52,4.0543
109492,332.71359131,58.20124992,4850.0,3.39,24.4706
